platform,publisher,kind,field,presence_rate,n_payloads,n_items,feed_url,page
openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,category,0.0,45,100,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,organizer,0.0,45,100,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,offers,1.0,45,100,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,location,0.0,45,100,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,name,0.0,45,100,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,description,0.0,45,100,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,eventSchedule,0.0,45,100,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,ageRange,0.0,45,100,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,genderRestriction,0.0,45,100,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,level,0.0,45,100,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,url,0.0,45,100,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,attendeeInstructions,0.0,45,100,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,superEvent,0.0,45,100,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,activity,0.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,category,0.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,organizer,1.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,offers,1.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,location,0.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,name,1.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,description,0.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,eventSchedule,0.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,ageRange,0.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,genderRestriction,0.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,level,0.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,url,0.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,attendeeInstructions,0.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,superEvent,1.0,15,100,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,activity,0.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,category,0.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,organizer,0.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,offers,1.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,location,0.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,name,0.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,description,0.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,eventSchedule,0.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,ageRange,0.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,genderRestriction,0.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,level,0.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,url,0.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,attendeeInstructions,0.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,superEvent,0.0,26,100,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,1
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,activity,0.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,category,0.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,organizer,1.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,offers,1.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,location,0.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,name,1.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,description,0.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,eventSchedule,0.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,ageRange,0.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,genderRestriction,0.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,level,0.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,url,0.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,attendeeInstructions,0.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,superEvent,1.0,49,100,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,activity,1.0,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,category,0.0,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,organizer,0.0,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,offers,0.0,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,location,1.0,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,name,1.0,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,description,0.2,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,eventSchedule,0.0,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,ageRange,0.0,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,genderRestriction,0.0,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,level,0.0,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,url,0.0,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,attendeeInstructions,0.0,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,superEvent,0.0,5,5,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,activity,0.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,category,0.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,organizer,1.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,offers,1.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,location,0.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,name,1.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,description,0.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,eventSchedule,0.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,ageRange,0.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,genderRestriction,0.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,level,0.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,url,0.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,attendeeInstructions,0.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,superEvent,1.0,63,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,activity,0.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,category,0.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,organizer,1.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,offers,1.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,location,0.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,name,1.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,description,0.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,eventSchedule,0.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,ageRange,0.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,genderRestriction,0.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,level,0.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,url,0.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,attendeeInstructions,0.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,superEvent,1.0,100,100,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,1
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,activity,1.0,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,category,0.0,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,organizer,0.0,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,offers,0.0,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,location,1.0,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,name,1.0,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,description,0.5833,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,eventSchedule,0.0,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,ageRange,0.0,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,genderRestriction,0.0,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,level,0.0,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,url,0.0,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,attendeeInstructions,0.0,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,superEvent,0.0,12,12,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,0
openactive.io,Better,SessionSeries,activity,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,category,0.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,organizer,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,offers,0.92,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,location,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,name,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,description,0.936,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,eventSchedule,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,ageRange,0.282,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,genderRestriction,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,level,0.132,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,url,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,attendeeInstructions,0.002,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,superEvent,0.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,0
openactive.io,Better,SessionSeries,activity,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,SessionSeries,category,0.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,SessionSeries,organizer,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,SessionSeries,offers,0.976,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,SessionSeries,location,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,SessionSeries,name,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,SessionSeries,description,0.916,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,SessionSeries,eventSchedule,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,SessionSeries,ageRange,0.306,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,SessionSeries,genderRestriction,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,SessionSeries,level,0.156,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,SessionSeries,url,1.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,SessionSeries,attendeeInstructions,0.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,SessionSeries,superEvent,0.0,500,500,https://better-admin.org.uk/api/openactive/better/session-series,1
openactive.io,Better,ScheduledSession,activity,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,category,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,organizer,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,offers,0.984,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,location,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,name,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,description,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,eventSchedule,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,ageRange,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,genderRestriction,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,level,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,url,1.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,attendeeInstructions,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,superEvent,1.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,0
openactive.io,Better,ScheduledSession,activity,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,ScheduledSession,category,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,ScheduledSession,organizer,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,ScheduledSession,offers,0.91,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,ScheduledSession,location,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,ScheduledSession,name,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,ScheduledSession,description,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,ScheduledSession,eventSchedule,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,ScheduledSession,ageRange,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,ScheduledSession,genderRestriction,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,ScheduledSession,level,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,ScheduledSession,url,1.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,ScheduledSession,attendeeInstructions,0.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,ScheduledSession,superEvent,1.0,500,500,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,1
openactive.io,Better,FacilityUse,activity,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,category,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,organizer,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,offers,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,location,1.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,name,1.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,description,0.814,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,eventSchedule,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,ageRange,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,genderRestriction,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,level,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,url,1.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,attendeeInstructions,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,superEvent,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,0
openactive.io,Better,FacilityUse,activity,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
openactive.io,Better,FacilityUse,category,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
openactive.io,Better,FacilityUse,organizer,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
openactive.io,Better,FacilityUse,offers,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
openactive.io,Better,FacilityUse,location,1.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
openactive.io,Better,FacilityUse,name,1.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
openactive.io,Better,FacilityUse,description,0.844,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
openactive.io,Better,FacilityUse,eventSchedule,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
openactive.io,Better,FacilityUse,ageRange,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
openactive.io,Better,FacilityUse,genderRestriction,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
openactive.io,Better,FacilityUse,level,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
openactive.io,Better,FacilityUse,url,1.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
openactive.io,Better,FacilityUse,attendeeInstructions,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
