level,url,status,seconds,platform,publisher,kind,declared
feed,https://danburyparishcouncil.bookteq.com/api/open-active/slots,COMPLETE,0.93,app.bookteq.com,Danbury Parish Council,Slot,
feed,https://danburyparishcouncil.bookteq.com/api/open-active/slots?afterTimestamp=1783676217884020&afterId=fed3c33f-4890-57ba-bc1b-70d08b56ecb1,COMPLETE,1.33,app.bookteq.com,Danbury Parish Council,Slot,
site,https://debdaleparksports.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Debdale Park Sports & Recreation Club,,2
feed,https://debdaleparksports.bookteq.com/api/open-active/facility-uses,COMPLETE,1.12,app.bookteq.com,Debdale Park Sports & Recreation Club,FacilityUse,
feed,https://debdaleparksports.bookteq.com/api/open-active/facility-uses?afterTimestamp=1772140930242036&afterId=691a3b28-abd4-41e1-aa03-a145bcdd5037,COMPLETE,0.49,app.bookteq.com,Debdale Park Sports & Recreation Club,FacilityUse,
feed,https://debdaleparksports.bookteq.com/api/open-active/slots,COMPLETE,1.07,app.bookteq.com,Debdale Park Sports & Recreation Club,Slot,
feed,https://debdaleparksports.bookteq.com/api/open-active/slots?afterTimestamp=1783637633656316&afterId=74ad3b41-c351-5e5b-a653-897e09e61345,COMPLETE,1.01,app.bookteq.com,Debdale Park Sports & Recreation Club,Slot,
site,https://didcottowncouncil.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Didcot Town Council,,2
feed,https://didcottowncouncil.bookteq.com/api/open-active/facility-uses,COMPLETE,1.15,app.bookteq.com,Didcot Town Council,FacilityUse,
feed,https://didcottowncouncil.bookteq.com/api/open-active/facility-uses?afterTimestamp=1776358764101790&afterId=12cf996d-52ae-447d-bf44-ab5b4d95030a,COMPLETE,0.59,app.bookteq.com,Didcot Town Council,FacilityUse,
feed,https://didcottowncouncil.bookteq.com/api/open-active/slots,COMPLETE,0.9,app.bookteq.com,Didcot Town Council,Slot,
feed,https://didcottowncouncil.bookteq.com/api/open-active/slots?afterTimestamp=1783634025468983&afterId=d3432891-dc76-5a67-97d5-b677a1e9ddf9,COMPLETE,0.91,app.bookteq.com,Didcot Town Council,Slot,
site,https://ealingboroughcouncil.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,London Borough of Ealing Council,,2
feed,https://ealingboroughcouncil.bookteq.com/api/open-active/facility-uses,COMPLETE,1.23,app.bookteq.com,London Borough of Ealing Council,FacilityUse,
feed,https://ealingboroughcouncil.bookteq.com/api/open-active/facility-uses?afterTimestamp=1769005043025660&afterId=eac8d8b4-0750-405c-9cfd-15662799f02b,COMPLETE,0.56,app.bookteq.com,London Borough of Ealing Council,FacilityUse,
feed,https://ealingboroughcouncil.bookteq.com/api/open-active/slots,COMPLETE,0.58,app.bookteq.com,London Borough of Ealing Council,Slot,
feed,https://ealingboroughcouncil.bookteq.com/api/open-active/slots?afterTimestamp=1783810427247507&afterId=c593b9bd-ec1e-5078-9bdc-7cff24b7f2e0,COMPLETE,0.56,app.bookteq.com,London Borough of Ealing Council,Slot,
site,https://earlsdon.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Earlsdon Rugby Club,,2
feed,https://earlsdon.bookteq.com/api/open-active/facility-uses,COMPLETE,0.74,app.bookteq.com,Earlsdon Rugby Club,FacilityUse,
feed,https://earlsdon.bookteq.com/api/open-active/facility-uses?afterTimestamp=1725361882007679&afterId=bcb24fa4-5c39-4c77-a8e5-b09fa35a6866,COMPLETE,0.53,app.bookteq.com,Earlsdon Rugby Club,FacilityUse,
feed,https://earlsdon.bookteq.com/api/open-active/slots,COMPLETE,1.1,app.bookteq.com,Earlsdon Rugby Club,Slot,
feed,https://earlsdon.bookteq.com/api/open-active/slots?afterTimestamp=1784127831811238&afterId=f67ac8bb-b38a-5b39-b98c-2a1aa69f8f76,COMPLETE,0.48,app.bookteq.com,Earlsdon Rugby Club,Slot,
site,https://eastmidlandsacademytrust.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,East Midlands Academy Trust,,2
feed,https://eastmidlandsacademytrust.bookteq.com/api/open-active/facility-uses,COMPLETE,0.83,app.bookteq.com,East Midlands Academy Trust,FacilityUse,
feed,https://eastmidlandsacademytrust.bookteq.com/api/open-active/facility-uses?afterTimestamp=1778144396622913&afterId=0c34f9c7-e393-4723-8a8e-f9403d2a0edc,COMPLETE,0.53,app.bookteq.com,East Midlands Academy Trust,FacilityUse,
feed,https://eastmidlandsacademytrust.bookteq.com/api/open-active/slots,COMPLETE,0.83,app.bookteq.com,East Midlands Academy Trust,Slot,
feed,https://eastmidlandsacademytrust.bookteq.com/api/open-active/slots?afterTimestamp=1783551243985566&afterId=ce8e6c9a-c7b9-5a3e-863a-21a96a0cfc6f,COMPLETE,1.02,app.bookteq.com,East Midlands Academy Trust,Slot,
site,https://eireoggaa.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Eire Og GAA,,2
feed,https://eireoggaa.bookteq.com/api/open-active/facility-uses,COMPLETE,1.07,app.bookteq.com,Eire Og GAA,FacilityUse,
feed,https://eireoggaa.bookteq.com/api/open-active/facility-uses?afterTimestamp=1776021450348279&afterId=a6042e1f-7266-4e4e-a8e5-28a43b9d8ebd,COMPLETE,0.56,app.bookteq.com,Eire Og GAA,FacilityUse,
feed,https://eireoggaa.bookteq.com/api/open-active/slots,COMPLETE,1.17,app.bookteq.com,Eire Og GAA,Slot,
feed,https://eireoggaa.bookteq.com/api/open-active/slots?afterTimestamp=1783724036829449&afterId=eea7c888-5865-57e5-b68c-8c08e42bd8b8,COMPLETE,1.82,app.bookteq.com,Eire Og GAA,Slot,
site,https://elgarparkregionalhockeyassociation.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Elgar Park Regional Hockey Association,,2
feed,https://elgarparkregionalhockeyassociation.bookteq.com/api/open-active/facility-uses,COMPLETE,0.75,app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,
feed,https://elgarparkregionalhockeyassociation.bookteq.com/api/open-active/facility-uses?afterTimestamp=1774964853483103&afterId=815742c2-c4ec-412d-8993-1d59d438f4fa,COMPLETE,0.61,app.bookteq.com,Elgar Park Regional Hockey Association,FacilityUse,
feed,https://elgarparkregionalhockeyassociation.bookteq.com/api/open-active/slots,COMPLETE,1.18,app.bookteq.com,Elgar Park Regional Hockey Association,Slot,
feed,https://elgarparkregionalhockeyassociation.bookteq.com/api/open-active/slots?afterTimestamp=1783637652213388&afterId=f5b0e1c7-f4fa-5153-aab0-9f09445895ff,COMPLETE,1.32,app.bookteq.com,Elgar Park Regional Hockey Association,Slot,
site,https://enfielddrillhallsportsclub.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Enfield Drill Hall Sports Club,,2
feed,https://enfielddrillhallsportsclub.bookteq.com/api/open-active/facility-uses,COMPLETE,0.72,app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,
feed,https://enfielddrillhallsportsclub.bookteq.com/api/open-active/facility-uses?afterTimestamp=1773232517369013&afterId=17d7e831-850e-4cb9-95be-cfe18929e56b,COMPLETE,0.67,app.bookteq.com,Enfield Drill Hall Sports Club,FacilityUse,
feed,https://enfielddrillhallsportsclub.bookteq.com/api/open-active/slots,COMPLETE,1.04,app.bookteq.com,Enfield Drill Hall Sports Club,Slot,
feed,https://enfielddrillhallsportsclub.bookteq.com/api/open-active/slots?afterTimestamp=1783810459062538&afterId=e0cd9077-2080-5b55-929a-b22cf05d479c,COMPLETE,0.88,app.bookteq.com,Enfield Drill Hall Sports Club,Slot,
site,https://featherstonesportscentre.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Featherstone Sports Centre Trust,,2
feed,https://featherstonesportscentre.bookteq.com/api/open-active/facility-uses,COMPLETE,1.71,app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,
feed,https://featherstonesportscentre.bookteq.com/api/open-active/facility-uses?afterTimestamp=1769005086995100&afterId=16270320-7f70-4e03-a0b6-e41c2a805409,COMPLETE,0.6,app.bookteq.com,Featherstone Sports Centre Trust,FacilityUse,
feed,https://featherstonesportscentre.bookteq.com/api/open-active/slots,COMPLETE,1.07,app.bookteq.com,Featherstone Sports Centre Trust,Slot,
feed,https://featherstonesportscentre.bookteq.com/api/open-active/slots?afterTimestamp=1783637623732031&afterId=407ee4e3-17af-5887-8bf3-c00d8b8cfb55,COMPLETE,0.93,app.bookteq.com,Featherstone Sports Centre Trust,Slot,
site,https://fleetcc.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Mark Allen,,2
feed,https://fleetcc.bookteq.com/api/open-active/facility-uses,COMPLETE,0.64,app.bookteq.com,Mark Allen,FacilityUse,
feed,https://fleetcc.bookteq.com/api/open-active/facility-uses?afterTimestamp=1776361191611562&afterId=847a8c9c-7696-4910-a868-a266cafe82c9,COMPLETE,0.53,app.bookteq.com,Mark Allen,FacilityUse,
feed,https://fleetcc.bookteq.com/api/open-active/slots,COMPLETE,0.75,app.bookteq.com,Mark Allen,Slot,
feed,https://fleetcc.bookteq.com/api/open-active/slots?afterTimestamp=1783896815057747&afterId=f8053692-ef25-5b46-8822-defd7db8f758,COMPLETE,0.75,app.bookteq.com,Mark Allen,Slot,
site,https://football567.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Football 567,,2
feed,https://football567.bookteq.com/api/open-active/facility-uses,COMPLETE,0.92,app.bookteq.com,Football 567,FacilityUse,
feed,https://football567.bookteq.com/api/open-active/facility-uses?afterTimestamp=1768233427326333&afterId=327f281a-90b9-41d0-bf2d-b802f44fcf39,COMPLETE,0.53,app.bookteq.com,Football 567,FacilityUse,
feed,https://football567.bookteq.com/api/open-active/slots,COMPLETE,0.68,app.bookteq.com,Football 567,Slot,
feed,https://football567.bookteq.com/api/open-active/slots?afterTimestamp=1783896853382128&afterId=f76a024e-ff22-5a83-9f15-ac4cfa3d7ab7,COMPLETE,0.64,app.bookteq.com,Football 567,Slot,
site,https://footballsamuraiacademylimited.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Football Samurai Academy Limited ,,2
feed,https://footballsamuraiacademylimited.bookteq.com/api/open-active/facility-uses,COMPLETE,0.58,app.bookteq.com,Football Samurai Academy Limited ,FacilityUse,
feed,https://footballsamuraiacademylimited.bookteq.com/api/open-active/facility-uses?afterTimestamp=1778079857497158&afterId=e75b488f-7180-4a4d-b4e2-c94e1dd3db99,COMPLETE,0.52,app.bookteq.com,Football Samurai Academy Limited ,FacilityUse,
feed,https://footballsamuraiacademylimited.bookteq.com/api/open-active/slots,COMPLETE,0.57,app.bookteq.com,Football Samurai Academy Limited ,Slot,
site,https://fz2024ltd.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,FZ 2024 Ltd,,2
feed,https://fz2024ltd.bookteq.com/api/open-active/facility-uses,COMPLETE,0.64,app.bookteq.com,FZ 2024 Ltd,FacilityUse,
feed,https://fz2024ltd.bookteq.com/api/open-active/facility-uses?afterTimestamp=1783089610180853&afterId=0d4a2e08-b48c-4a00-8359-d4b264af55e3,COMPLETE,0.53,app.bookteq.com,FZ 2024 Ltd,FacilityUse,
feed,https://fz2024ltd.bookteq.com/api/open-active/slots,COMPLETE,0.87,app.bookteq.com,FZ 2024 Ltd,Slot,
feed,https://fz2024ltd.bookteq.com/api/open-active/slots?afterTimestamp=1783896810058018&afterId=fabd4c92-f0ad-56a7-a5f9-d6c53a8b2de9,COMPLETE,1.04,app.bookteq.com,FZ 2024 Ltd,Slot,
site,https://gmcommunitylettings.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,gmcommunitylettings,,2
feed,https://gmcommunitylettings.bookteq.com/api/open-active/facility-uses,COMPLETE,2.56,app.bookteq.com,gmcommunitylettings,FacilityUse,
feed,https://gmcommunitylettings.bookteq.com/api/open-active/facility-uses?afterTimestamp=1783339513126519&afterId=8294e333-c17f-4a4d-a2c0-921d0d9058c5,COMPLETE,0.58,app.bookteq.com,gmcommunitylettings,FacilityUse,
feed,https://gmcommunitylettings.bookteq.com/api/open-active/slots,COMPLETE,1.84,app.bookteq.com,gmcommunitylettings,Slot,
feed,https://gmcommunitylettings.bookteq.com/api/open-active/slots?afterTimestamp=1783551233342414&afterId=94c72e8f-6dfb-5ac8-ab28-46cdb92420df,COMPLETE,1.6,app.bookteq.com,gmcommunitylettings,Slot,
site,https://graveshamlegendsports.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Gravesham Legend Sports Ltd,,2
feed,https://graveshamlegendsports.bookteq.com/api/open-active/facility-uses,COMPLETE,0.82,app.bookteq.com,Gravesham Legend Sports Ltd,FacilityUse,
feed,https://graveshamlegendsports.bookteq.com/api/open-active/facility-uses?afterTimestamp=1769005212709832&afterId=61458c14-03c3-4568-9fe8-b292d036982d,COMPLETE,0.75,app.bookteq.com,Gravesham Legend Sports Ltd,FacilityUse,
feed,https://graveshamlegendsports.bookteq.com/api/open-active/slots,COMPLETE,1.29,app.bookteq.com,Gravesham Legend Sports Ltd,Slot,
feed,https://graveshamlegendsports.bookteq.com/api/open-active/slots?afterTimestamp=1783896849670757&afterId=f84d76c4-880c-54dd-82b8-56a7203bc9f8,COMPLETE,0.88,app.bookteq.com,Gravesham Legend Sports Ltd,Slot,
site,https://harbornecricketclub.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Harborne Cricket Club,,2
feed,https://harbornecricketclub.bookteq.com/api/open-active/facility-uses,COMPLETE,0.67,app.bookteq.com,Harborne Cricket Club,FacilityUse,
feed,https://harbornecricketclub.bookteq.com/api/open-active/facility-uses?afterTimestamp=1772718507205799&afterId=36c88323-5373-4a60-b343-32d20ff3c69d,COMPLETE,0.52,app.bookteq.com,Harborne Cricket Club,FacilityUse,
feed,https://harbornecricketclub.bookteq.com/api/open-active/slots,COMPLETE,0.99,app.bookteq.com,Harborne Cricket Club,Slot,
feed,https://harbornecricketclub.bookteq.com/api/open-active/slots?afterTimestamp=1784128444993387&afterId=b2b5a4ad-d365-5c83-a032-5f8375417391,COMPLETE,0.58,app.bookteq.com,Harborne Cricket Club,Slot,
site,https://haringeycouncil.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Haringey Council,,2
feed,https://haringeycouncil.bookteq.com/api/open-active/facility-uses,COMPLETE,1.91,app.bookteq.com,Haringey Council,FacilityUse,
feed,https://haringeycouncil.bookteq.com/api/open-active/facility-uses?afterTimestamp=1781860397980158&afterId=7800e1a5-c0f8-4419-af5e-09197ccb3bdf,COMPLETE,0.62,app.bookteq.com,Haringey Council,FacilityUse,
feed,https://haringeycouncil.bookteq.com/api/open-active/slots,COMPLETE,0.91,app.bookteq.com,Haringey Council,Slot,
feed,https://haringeycouncil.bookteq.com/api/open-active/slots?afterTimestamp=1784128440453360&afterId=f27dc9a8-4864-513e-83b8-bf156e65c436,COMPLETE,0.57,app.bookteq.com,Haringey Council,Slot,
site,https://harpurhillsportscentrecic.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Harpur Hill Sports Centre CIC,,2
feed,https://harpurhillsportscentrecic.bookteq.com/api/open-active/facility-uses,COMPLETE,1.16,app.bookteq.com,Harpur Hill Sports Centre CIC,FacilityUse,
feed,https://harpurhillsportscentrecic.bookteq.com/api/open-active/facility-uses?afterTimestamp=1774056116543274&afterId=c3f32b59-4747-4a3a-9d80-af312621805b,COMPLETE,0.54,app.bookteq.com,Harpur Hill Sports Centre CIC,FacilityUse,
feed,https://harpurhillsportscentrecic.bookteq.com/api/open-active/slots,COMPLETE,0.96,app.bookteq.com,Harpur Hill Sports Centre CIC,Slot,
feed,https://harpurhillsportscentrecic.bookteq.com/api/open-active/slots?afterTimestamp=1783630466661919&afterId=a4b6354b-835d-5e8c-a91f-c9aebb985c06,COMPLETE,0.91,app.bookteq.com,Harpur Hill Sports Centre CIC,Slot,
site,https://hillviewprimaryschool.bookteq.com/api/open-active,ERROR_HTTP_404,,app.bookteq.com,,,0
site,https://hythecsc.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Hythe Cricket & Squash Club,,2
feed,https://hythecsc.bookteq.com/api/open-active/facility-uses,COMPLETE,0.72,app.bookteq.com,Hythe Cricket & Squash Club,FacilityUse,
feed,https://hythecsc.bookteq.com/api/open-active/facility-uses?afterTimestamp=1769005298115559&afterId=716a8eb2-366d-4244-a848-2986d90f7b87,COMPLETE,0.5,app.bookteq.com,Hythe Cricket & Squash Club,FacilityUse,
feed,https://hythecsc.bookteq.com/api/open-active/slots,COMPLETE,0.95,app.bookteq.com,Hythe Cricket & Squash Club,Slot,
feed,https://hythecsc.bookteq.com/api/open-active/slots?afterTimestamp=1783637632689863&afterId=2b67e923-3eb4-55c5-8915-c0288b163cb7,COMPLETE,0.95,app.bookteq.com,Hythe Cricket & Squash Club,Slot,
site,https://idverdecharnwood.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,ID Verde Charnwood,,2
feed,https://idverdecharnwood.bookteq.com/api/open-active/facility-uses,COMPLETE,0.98,app.bookteq.com,ID Verde Charnwood,FacilityUse,
feed,https://idverdecharnwood.bookteq.com/api/open-active/facility-uses?afterTimestamp=1769005309523583&afterId=718091cb-2e29-4da6-bd0a-300035eaa29a,COMPLETE,0.52,app.bookteq.com,ID Verde Charnwood,FacilityUse,
feed,https://idverdecharnwood.bookteq.com/api/open-active/slots,COMPLETE,1.21,app.bookteq.com,ID Verde Charnwood,Slot,
feed,https://idverdecharnwood.bookteq.com/api/open-active/slots?afterTimestamp=1783810428392733&afterId=8fbf718b-4664-59cf-b2bf-5f2b39580903,COMPLETE,1.15,app.bookteq.com,ID Verde Charnwood,Slot,
site,https://jmosportslimited.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,JMO Sports Limited,,2
feed,https://jmosportslimited.bookteq.com/api/open-active/facility-uses,COMPLETE,0.87,app.bookteq.com,JMO Sports Limited,FacilityUse,
feed,https://jmosportslimited.bookteq.com/api/open-active/facility-uses?afterTimestamp=1779360021548021&afterId=78d752da-89cb-4f36-9726-21628e37f27a,COMPLETE,0.52,app.bookteq.com,JMO Sports Limited,FacilityUse,
feed,https://jmosportslimited.bookteq.com/api/open-active/slots,COMPLETE,1.13,app.bookteq.com,JMO Sports Limited,Slot,
feed,https://jmosportslimited.bookteq.com/api/open-active/slots?afterTimestamp=1783810457841204&afterId=fc66a43f-b236-5d25-a87e-0b82c173ba18,COMPLETE,0.93,app.bookteq.com,JMO Sports Limited,Slot,
site,https://kingswayparkhighschool.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Kingsway Park High School,,2
feed,https://kingswayparkhighschool.bookteq.com/api/open-active/facility-uses,COMPLETE,0.88,app.bookteq.com,Kingsway Park High School,FacilityUse,
feed,https://kingswayparkhighschool.bookteq.com/api/open-active/facility-uses?afterTimestamp=1778768839421127&afterId=6fd2a00c-aa08-4bcb-9ace-2dd6268c4f4b,COMPLETE,0.57,app.bookteq.com,Kingsway Park High School,FacilityUse,
feed,https://kingswayparkhighschool.bookteq.com/api/open-active/slots,COMPLETE,1.08,app.bookteq.com,Kingsway Park High School,Slot,
feed,https://kingswayparkhighschool.bookteq.com/api/open-active/slots?afterTimestamp=1783613284378182&afterId=cd7cfbcb-efd6-50ad-9505-7146fcd0beee,COMPLETE,1.06,app.bookteq.com,Kingsway Park High School,Slot,
site,https://langleygrange.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Langley Grange Pool,,2
feed,https://langleygrange.bookteq.com/api/open-active/facility-uses,COMPLETE,0.67,app.bookteq.com,Langley Grange Pool,FacilityUse,
feed,https://langleygrange.bookteq.com/api/open-active/facility-uses?afterTimestamp=1781260027870032&afterId=666c03a8-6277-47d7-8318-ad00a169e546,COMPLETE,0.53,app.bookteq.com,Langley Grange Pool,FacilityUse,
feed,https://langleygrange.bookteq.com/api/open-active/slots,COMPLETE,0.97,app.bookteq.com,Langley Grange Pool,Slot,
feed,https://langleygrange.bookteq.com/api/open-active/slots?afterTimestamp=1783724052964786&afterId=fc5cd0b9-132c-5fc5-8358-d601326f1114,COMPLETE,1.16,app.bookteq.com,Langley Grange Pool,Slot,
site,https://larkhallsportsclub.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Larkhall Sports Club,,2
feed,https://larkhallsportsclub.bookteq.com/api/open-active/facility-uses,COMPLETE,0.81,app.bookteq.com,Larkhall Sports Club,FacilityUse,
feed,https://larkhallsportsclub.bookteq.com/api/open-active/facility-uses?afterTimestamp=1772465515876486&afterId=c176aa73-b4b5-4fb0-bb54-f6bb8d443c00,COMPLETE,0.52,app.bookteq.com,Larkhall Sports Club,FacilityUse,
feed,https://larkhallsportsclub.bookteq.com/api/open-active/slots,COMPLETE,1.03,app.bookteq.com,Larkhall Sports Club,Slot,
feed,https://larkhallsportsclub.bookteq.com/api/open-active/slots?afterTimestamp=1783635838419126&afterId=f2e48d1b-5419-5527-9d21-569ef9b9b86e,COMPLETE,1.16,app.bookteq.com,Larkhall Sports Club,Slot,
site,https://lifestylefitness.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Matthew Arnold Sports Centre,,2
feed,https://lifestylefitness.bookteq.com/api/open-active/facility-uses,COMPLETE,5.91,app.bookteq.com,Matthew Arnold Sports Centre,FacilityUse,
feed,https://lifestylefitness.bookteq.com/api/open-active/facility-uses?afterTimestamp=1784018972758290&afterId=4a9e8358-98e3-4b10-8b65-710f9f5b8642,COMPLETE,0.53,app.bookteq.com,Matthew Arnold Sports Centre,FacilityUse,
feed,https://lifestylefitness.bookteq.com/api/open-active/slots,COMPLETE,0.96,app.bookteq.com,Matthew Arnold Sports Centre,Slot,
feed,https://lifestylefitness.bookteq.com/api/open-active/slots?afterTimestamp=1783548138883673&afterId=9d031aad-cbcf-549d-a2a6-1e60ed7ea901,COMPLETE,1.27,app.bookteq.com,Matthew Arnold Sports Centre,Slot,
site,https://lrso.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,LRSO,,2
feed,https://lrso.bookteq.com/api/open-active/facility-uses,COMPLETE,3.4,app.bookteq.com,LRSO,FacilityUse,
feed,https://lrso.bookteq.com/api/open-active/facility-uses?afterTimestamp=1783432431885039&afterId=7e38b3db-7767-43f6-917a-5a529e968ab2,COMPLETE,0.69,app.bookteq.com,LRSO,FacilityUse,
feed,https://lrso.bookteq.com/api/open-active/slots,COMPLETE,1.68,app.bookteq.com,LRSO,Slot,
feed,https://lrso.bookteq.com/api/open-active/slots?afterTimestamp=1783551270633575&afterId=8c9a993b-42bd-58bc-a272-f56d05c662bf,COMPLETE,1.59,app.bookteq.com,LRSO,Slot,
site,https://manchestercommunicationacademy.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Manchester Communication Academy,,2
feed,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,COMPLETE,1.22,app.bookteq.com,Manchester Communication Academy,FacilityUse,
feed,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses?afterTimestamp=1779278578519256&afterId=945ab566-18e1-4062-8190-731474709372,COMPLETE,0.67,app.bookteq.com,Manchester Communication Academy,FacilityUse,
feed,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,COMPLETE,1.2,app.bookteq.com,Manchester Communication Academy,Slot,
feed,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots?afterTimestamp=1783551257502389&afterId=1fa7d388-c256-5a86-9f2f-99dd3a608feb,COMPLETE,0.97,app.bookteq.com,Manchester Communication Academy,Slot,
site,https://marchtownfcestovercic.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,March was Town FC Estover CIC,,2
feed,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,COMPLETE,0.71,app.bookteq.com,March was Town FC Estover CIC,FacilityUse,
feed,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses?afterTimestamp=1782465285852853&afterId=c0cbe845-3954-4594-97e2-cb24a2c5fc60,COMPLETE,0.62,app.bookteq.com,March was Town FC Estover CIC,FacilityUse,
feed,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,COMPLETE,0.91,app.bookteq.com,March was Town FC Estover CIC,Slot,
feed,https://marchtownfcestovercic.bookteq.com/api/open-active/slots?afterTimestamp=1783810454666966&afterId=fe08162d-664c-554c-a768-8ee5c7be4690,COMPLETE,1.01,app.bookteq.com,March was Town FC Estover CIC,Slot,
site,https://marstonmoretaine.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Marston Moretaine Playing Fields,,2
feed,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,COMPLETE,0.71,app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,
feed,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses?afterTimestamp=1773571149744840&afterId=5fd47046-b46c-4a78-9544-19765f976830,COMPLETE,0.59,app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,
feed,https://marstonmoretaine.bookteq.com/api/open-active/slots,COMPLETE,0.9,app.bookteq.com,Marston Moretaine Playing Fields,Slot,
feed,https://marstonmoretaine.bookteq.com/api/open-active/slots?afterTimestamp=1783896816314424&afterId=ccf8bc93-081f-5d77-9bf6-790e038b5658,COMPLETE,0.68,app.bookteq.com,Marston Moretaine Playing Fields,Slot,
site,https://nxtlevelsportandeducation.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,NXT Level Sport & Education Ltd,,2
feed,https://nxtlevelsportandeducation.bookteq.com/api/open-active/facility-uses,COMPLETE,2.09,app.bookteq.com,NXT Level Sport & Education Ltd,FacilityUse,
feed,https://nxtlevelsportandeducation.bookteq.com/api/open-active/facility-uses?afterTimestamp=1784115811593445&afterId=e5dcfc7b-f89a-4450-a1c3-59ff8f9eb431,COMPLETE,0.7,app.bookteq.com,NXT Level Sport & Education Ltd,FacilityUse,
feed,https://nxtlevelsportandeducation.bookteq.com/api/open-active/slots,COMPLETE,1.57,app.bookteq.com,NXT Level Sport & Education Ltd,Slot,
feed,https://nxtlevelsportandeducation.bookteq.com/api/open-active/slots?afterTimestamp=1783506192795380&afterId=70af85cd-034e-57b2-83ee-3ca6d22f3f47,COMPLETE,1.87,app.bookteq.com,NXT Level Sport & Education Ltd,Slot,
site,https://oldnorthamptonians.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Old Northamptonians Association,,2
feed,https://oldnorthamptonians.bookteq.com/api/open-active/facility-uses,COMPLETE,0.66,app.bookteq.com,Old Northamptonians Association,FacilityUse,
feed,https://oldnorthamptonians.bookteq.com/api/open-active/facility-uses?afterTimestamp=1779725863909936&afterId=6c861054-3e35-426e-9dd9-574b1a1101e9,COMPLETE,0.7,app.bookteq.com,Old Northamptonians Association,FacilityUse,
feed,https://oldnorthamptonians.bookteq.com/api/open-active/slots,COMPLETE,0.96,app.bookteq.com,Old Northamptonians Association,Slot,
feed,https://oldnorthamptonians.bookteq.com/api/open-active/slots?afterTimestamp=1783810414173744&afterId=edbea54f-b3be-54ae-8b4c-0b39d9f07c1b,COMPLETE,1.1,app.bookteq.com,Old Northamptonians Association,Slot,
site,https://oldwhitgiftianscc.bookteq.com/api/open-active,ERROR_HTTP_404,,app.bookteq.com,,,0
site,https://orchardlearningalliance.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Orchard Learning Alliance,,2
feed,https://orchardlearningalliance.bookteq.com/api/open-active/facility-uses,COMPLETE,1.28,app.bookteq.com,Orchard Learning Alliance,FacilityUse,
feed,https://orchardlearningalliance.bookteq.com/api/open-active/facility-uses?afterTimestamp=1782835843096734&afterId=a9bf8324-5975-4383-84f1-0c45af20791a,COMPLETE,0.59,app.bookteq.com,Orchard Learning Alliance,FacilityUse,
feed,https://orchardlearningalliance.bookteq.com/api/open-active/slots,COMPLETE,1.56,app.bookteq.com,Orchard Learning Alliance,Slot,
